text,label
What is the best way to conditionally apply a class? Lets say you have an array that is rendered in a ul with an li for each element and a property on the controller called selectedIndex. What would be the best way to add a class to the li with the ...,119
"How to Configure Multiple SSH Private Keys for Different Servers Efficiently? [closed] I am working with multiple SSH private keys to connect to different servers or services (e.g., system administration, Git usage) on the same machine. Currently, I am using the -i option like so:
...",52
"How to get first N number of elements from an array I am working with Javascript(ES6) /FaceBook react and trying to get the first 3 elements of an array that varies in size. I would like do the equivalent of Linq take(n).
In my Jsx file I have  the ...",105
What is the difference between g++ and gcc? What is the difference between g++ and gcc?  Which one of them should be used for general c++ development?,37
"Show git diff on file in staging area [duplicate] Is there a way I can see the changes that were made to a file after I have done git add file?

That is, when I do: 

git add file
git diff file
no diff is shown. I guess there's a way to see the ...",25
How would I extract a single file (or changes to a file) from a git stash? Is it possible to extract a single file or diff of a file from a git stash without popping the stash changeset off?,25
"Including all the jars in a directory within the Java classpath Is there a way to include all the jar files within a directory in the classpath?

I'm trying java -classpath lib/*.jar:. my.package.Program and it is not able to find class files that are certainly in ...",115
"Is there a float input type in HTML5? According to html5.org, the ""number"" input type's ""value attribute, if specified and not empty, must have a value that is a valid floating point number.""

Yet it is simply (in the latest version of ...",14
"Find the min/max element of an array in JavaScript How can I easily obtain the min or max element of a JavaScript array?
Example pseudocode:
let array = [100, 0, 50]

array.min() //=> 0
array.max() //=> 100",105
"How to create a directory if it doesn't exist using Node.js Is the following the right way to create a directory if it doesn't exist?
It should have full permission for the script and readable by others.
var dir = __dirname + '/upload';
if (!path.existsSync(...",46
How can I write a `try`/`except` block that catches all exceptions? How can I write a try/except block that catches all exceptions?,66
"How to iterate over arguments in a Bash script I have a complex command that I'd like to make a shell/bash script of.  I can write it in terms of $1 easily:

foo $1 args -o $1.ext
I want to be able to pass multiple input names to the script. What'...",49
"How to group by multiple columns using LINQ How can I do group by multiple columns in LINQ?
Something similar to this in SQL:
SELECT * FROM <TableName> GROUP BY <Column1>,<Column2>

How can I convert this to LINQ:
...",23
How to list all commits that changed a specific file? Is there a way to list all commits that changed a specific file?,25
"How can I start PostgreSQL server on Mac OS X? Final update:
I had forgotten to run the initdb command.

By running this command
ps auxwww | grep postgres

I see that postgres is not running
> ps auxwww | grep postgres
remcat          1789   0....",55
How do I check file size in Python? How do I get the size of a file in Python?,66
"findViewById in Fragment I am trying to create an ImageView in a Fragment which will refer to the ImageView element which I have created in the XML for the Fragment. However, the findViewById method only works if I extend an ...",98
"What is std::move(), and when should it be used? What is it?
What does it do?
When should it be used?
Good links are appreciated.",37
"PHP array delete by value (not key) I have a PHP array like so:
$messages = [312, 401, 1599, 3, ...];

Given that the values in the array are unique, how can I delete the element with a given value (without knowing its key)?",73
"What is the difference between a symbolic link and a hard link? Recently I was asked this during a job interview. I was honest and said I knew how a symbolic link behaves and how to create one, but do not understand the use of a hard link and how it differs from a ...",13
What's the difference between OpenID and OAuth? I'm really trying to understand the difference between OpenID and OAuth? Maybe they're two totally separate things?,75
